TIME;u(t);I(t)
-7,02E-03;-4;-0,72
-7,01E-03;-4;-0,68
-7,01E-03;-4,2;-0,72
-7,00E-03;-4,2;-0,68
-7,00E-03;-4;-0,68
-7,00E-03;-4;-0,72
-6,99E-03;-4;-0,64
-6,99E-03;-4;-0,76
-6,98E-03;-4;-0,76
-6,98E-03;-4,4;-0,72
-6,98E-03;-4,4;-0,68
-6,97E-03;-4;-0,68
-6,97E-03;-4,2;-0,68
-6,96E-03;-4,2;-0,72
-6,96E-03;-4,2;-0,68
-6,96E-03;-4;-0,8
-6,95E-03;-4;-0,72
-6,95E-03;-4;-0,68
-6,94E-03;-4,2;-0,76
-6,94E-03;-4;-0,68
-6,94E-03;-4,2;-0,64
-6,93E-03;-3,8;-0,76
-6,93E-03;-4,2;-0,72
-6,92E-03;-4,2;-0,76
-6,92E-03;-4,2;-0,68
-6,92E-03;-4,2;-0,64
-6,91E-03;-4,2;-0,76
-6,91E-03;-4,4;-0,72
-6,90E-03;-4;-0,72
-6,90E-03;-4,2;-0,68
-6,90E-03;-4;-0,72
-6,89E-03;-4,4;-0,68
-6,89E-03;-4,4;-0,76
-6,88E-03;-4,2;-0,72
-6,88E-03;-4;-0,72
-6,88E-03;-4,4;-0,64
-6,87E-03;-4;-0,72
-6,87E-03;-4;-0,72
-6,86E-03;-4;-0,76
-6,86E-03;-4,2;-0,84
-6,86E-03;-4,2;-0,72
-6,85E-03;-4,4;-0,76
-6,85E-03;-4,2;-0,76
-6,84E-03;-4,2;-0,8
-6,84E-03;-4;-0,68
-6,84E-03;-4;-0,76
-6,83E-03;-4,4;-0,72
-6,83E-03;-4,4;-0,72
-6,82E-03;-4,4;-0,68
-6,82E-03;-4,4;-0,76
-6,82E-03;-4,4;-0,72
-6,81E-03;-4,2;-0,8
-6,81E-03;-4,4;-0,76
-6,80E-03;-4,4;-0,8
-6,80E-03;-4,2;-0,76
-6,80E-03;-4,2;-0,68
-6,79E-03;-4;-0,8
-6,79E-03;-4,2;-0,76
-6,78E-03;-4,2;-0,8
-6,78E-03;-4,4;-0,8
-6,78E-03;-4;-0,68
-6,77E-03;-4,4;-0,68
-6,77E-03;-4,4;-0,8
-6,76E-03;-4,6;-0,8
-6,76E-03;-4,2;-0,76
-6,76E-03;-4,4;-0,76
-6,75E-03;-4,4;-0,8
-6,75E-03;-4,4;-0,76
-6,74E-03;-4,2;-0,76
-6,74E-03;-4,2;-0,76
-6,74E-03;-4,4;-0,8
-6,73E-03;-4,6;-0,76
-6,73E-03;-4,2;-0,8
-6,72E-03;-4,4;-0,8
-6,72E-03;-4,4;-0,76
-6,72E-03;-4,4;-0,76
-6,71E-03;-4,4;-0,84
-6,71E-03;-4,2;-0,76
-6,70E-03;-4,4;-0,88
-6,70E-03;-4,2;-0,84
-6,70E-03;-4,4;-0,84
-6,69E-03;-4,2;-0,76
-6,69E-03;-4;-0,8
-6,68E-03;-4,6;-0,84
-6,68E-03;-4,4;-0,84
-6,68E-03;-4;-0,8
-6,67E-03;-4,6;-0,72
-6,67E-03;-4,4;-0,72
-6,66E-03;-4;-0,8
-6,66E-03;-4,8;-0,84
-6,66E-03;-4,4;-0,72
-6,65E-03;-4;-0,84
-6,65E-03;-4,4;-0,8
-6,64E-03;-4,4;-0,84
-6,64E-03;-4,6;-0,76
-6,64E-03;-4,4;-0,76
-6,63E-03;-4,2;-0,76
-6,63E-03;-4,2;-0,84
-6,62E-03;-4,2;-0,84
-6,62E-03;-4,2;-0,72
-6,62E-03;-4,2;-0,84
-6,61E-03;-4,4;-0,84
-6,61E-03;-4;-0,76
-6,60E-03;-4,4;-0,8
-6,60E-03;-4,6;-0,72
-6,60E-03;-4,4;-0,84
-6,59E-03;-4,6;-0,88
-6,59E-03;-4,6;-0,88
-6,58E-03;-4,6;-0,84
-6,58E-03;-4,4;-0,8
-6,58E-03;-4,6;-0,88
-6,57E-03;-4;-0,8
-6,57E-03;-4,6;-0,84
-6,56E-03;-4,4;-0,84
-6,56E-03;-4;-0,84
-6,56E-03;-4,6;-0,84
-6,55E-03;-4,4;-0,8
-6,55E-03;-4,6;-0,84
-6,54E-03;-4,4;-0,84
-6,54E-03;-4,4;-0,84
-6,54E-03;-4,2;-0,8
-6,53E-03;-4,4;-0,8
-6,53E-03;-4,4;-0,84
-6,52E-03;-4,4;-0,88
-6,52E-03;-4,4;-0,84
-6,52E-03;-4,4;-0,84
-6,51E-03;-4,4;-0,84
-6,51E-03;-4,4;-0,88
-6,50E-03;-4,8;-0,84
-6,50E-03;-4,2;-0,8
-6,50E-03;-4,6;-0,8
-6,49E-03;-4;-0,88
-6,49E-03;-4,4;-0,84
-6,48E-03;-4,4;-0,92
-6,48E-03;-4,4;-0,8
-6,48E-03;-4,4;-0,84
-6,47E-03;-4;-0,8
-6,47E-03;-4,4;-0,88
-6,46E-03;-4,2;-0,84
-6,46E-03;-4,4;-0,84
-6,46E-03;-4,4;-0,8
-6,45E-03;-4,8;-0,8
-6,45E-03;-4,4;-0,88
-6,44E-03;-4,4;-0,88
-6,44E-03;-4,4;-0,92
-6,44E-03;-4,8;-0,84
-6,43E-03;-4,6;-0,88
-6,43E-03;-4,6;-0,84
-6,42E-03;-4,6;-0,92
-6,42E-03;-4,4;-0,88
-6,42E-03;-4,6;-0,92
-6,41E-03;-4,4;-0,84
-6,41E-03;-4,2;-0,84
-6,40E-03;-4,6;-0,88
-6,40E-03;-4;-0,8
-6,40E-03;-4,6;-0,84
-6,39E-03;-4,6;-0,84
-6,39E-03;-4,8;-0,96
-6,38E-03;-4,6;-0,88
-6,38E-03;-4,4;-0,88
-6,38E-03;-4,6;-0,88
-6,37E-03;-4,6;-0,88
-6,37E-03;-4,8;-0,88
-6,36E-03;-4,4;-0,92
-6,36E-03;-4,4;-0,92
-6,36E-03;-4,6;-0,8
-6,35E-03;-4,6;-0,92
-6,35E-03;-4,6;-0,92
-6,34E-03;-4,8;-0,92
-6,34E-03;-4,8;-0,92
-6,34E-03;-4,8;-0,96
-6,33E-03;-4,6;-1
-6,33E-03;-4,6;-0,96
-6,32E-03;-4,4;-0,88
-6,32E-03;-4,4;-0,88
-6,32E-03;-4,4;-0,96
-6,31E-03;-4,8;-0,96
-6,31E-03;-4,4;-0,92
-6,30E-03;-4,8;-0,84
-6,30E-03;-4,6;-0,92
-6,30E-03;-4,8;-1
-6,29E-03;-4,6;-1,04
-6,29E-03;-5;-0,96
-6,28E-03;-4,6;-0,88
-6,28E-03;-5;-1
-6,28E-03;-4,8;-0,96
-6,27E-03;-4,6;-0,88
-6,27E-03;-4,6;-0,88
-6,26E-03;-5;-0,96
-6,26E-03;-4,8;-0,96
-6,26E-03;-4,8;-1
-6,25E-03;-4,4;-0,96
-6,25E-03;-4,4;-0,96
-6,24E-03;-4,4;-1,04
-6,24E-03;-4,4;-0,96
-6,24E-03;-4,4;-0,96
-6,23E-03;-4,4;-1,04
-6,23E-03;-4,6;-0,88
-6,22E-03;-4,6;-0,92
-6,22E-03;-4,8;-0,92
-6,22E-03;-4,4;-1
-6,21E-03;-5;-1,04
-6,21E-03;-5;-0,92
-6,20E-03;-4,8;-0,96
-6,20E-03;-4,6;-1,08
-6,20E-03;-4,6;-0,96
-6,19E-03;-4,4;-1
-6,19E-03;-4,4;-1,04
-6,18E-03;-4,6;-1,04
-6,18E-03;-4,6;-1,04
-6,18E-03;-4,6;-1,04
-6,17E-03;-5;-0,96
-6,17E-03;-4,4;-1,04
-6,16E-03;-4,6;-0,96
-6,16E-03;-4,2;-1
-6,16E-03;-5;-0,96
-6,15E-03;-5;-1,08
-6,15E-03;-4,6;-1,08
-6,14E-03;-4,4;-0,96
-6,14E-03;-4,8;-0,96
-6,14E-03;-4,8;-1,08
-6,13E-03;-4,6;-1
-6,13E-03;-4,6;-0,96
-6,12E-03;-4,8;-1,04
-6,12E-03;-4,6;-1,04
-6,12E-03;-4,6;-1,04
-6,11E-03;-4,8;-1,04
-6,11E-03;-5;-1,04
-6,10E-03;-4,6;-1
-6,10E-03;-4,8;-1,08
-6,10E-03;-4,6;-1,12
-6,09E-03;-4,8;-1,04
-6,09E-03;-4,6;-1
-6,08E-03;-4,6;-1,08
-6,08E-03;-4,4;-1,08
-6,08E-03;-4,4;-1,08
-6,07E-03;-4,4;-1,12
-6,07E-03;-4,6;-1,12
-6,06E-03;-4,8;-1,12
-6,06E-03;-4,6;-1,04
-6,06E-03;-4,8;-1
-6,05E-03;-4,6;-1,04
-6,05E-03;-5;-1,12
-6,04E-03;-4,8;-1,2
-6,04E-03;-4,6;-1,12
-6,04E-03;-4,8;-1,16
-6,03E-03;-4,8;-1,12
-6,03E-03;-4,8;-1,16
-6,02E-03;-4,8;-1,12
-6,02E-03;-4,6;-1,16
-6,02E-03;-5;-1,12
-6,01E-03;-4,8;-1,04
-6,01E-03;-4,8;-1,08
-6,00E-03;-4,6;-1,16
-6,00E-03;-4,6;-1,16
-6,00E-03;-4,6;-1,08
-5,99E-03;-4,8;-1,16
-5,99E-03;-4,8;-1,08
-5,98E-03;-4,8;-1,08
-5,98E-03;-4,8;-1,08
-5,98E-03;-4,4;-1,04
-5,97E-03;-4,6;-1,12
-5,97E-03;-4,8;-1,12
-5,96E-03;-4,6;-1,16
-5,96E-03;-4,6;-1,12
-5,96E-03;-4,6;-1,12
-5,95E-03;-4,6;-1,12
-5,95E-03;-5,2;-1,2
-5,94E-03;-4,8;-1,2
-5,94E-03;-4,8;-1,16
-5,94E-03;-4,8;-1,12
-5,93E-03;-4,8;-1,16
-5,93E-03;-5;-1,16
-5,92E-03;-5,2;-1,16
-5,92E-03;-5,2;-1,08
-5,92E-03;-5;-1,16
-5,91E-03;-4,6;-1,16
-5,91E-03;-4,6;-1,16
-5,90E-03;-4,6;-1,2
-5,90E-03;-5;-1,2
-5,90E-03;-4,8;-1,2
-5,89E-03;-4,6;-1,16
-5,89E-03;-4,8;-1,2
-5,88E-03;-5,2;-1,12
-5,88E-03;-4,8;-1,16
-5,88E-03;-4,8;-1,12
-5,87E-03;-4,8;-1,2
-5,87E-03;-5,2;-1,16
-5,86E-03;-4,8;-1,2
-5,86E-03;-4,6;-1,24
-5,86E-03;-4,8;-1,16
-5,85E-03;-4,6;-1,12
-5,85E-03;-4,6;-1,12
-5,84E-03;-5;-1,16
-5,84E-03;-4,8;-1,16
-5,84E-03;-4,6;-1,32
-5,83E-03;-5,2;-1,16
-5,83E-03;-4,8;-1,16
-5,82E-03;-4,8;-1,16
-5,82E-03;-4,6;-1,2
-5,82E-03;-5;-1,24
-5,81E-03;-5,2;-1,24
-5,81E-03;-5;-1,2
-5,80E-03;-5,2;-1,24
-5,80E-03;-5;-1,2
-5,80E-03;-4,6;-1,24
-5,79E-03;-4,6;-1,24
-5,79E-03;-5;-1,2
-5,78E-03;-4,8;-1,28
-5,78E-03;-4,6;-1,24
-5,78E-03;-5;-1,24
-5,77E-03;-5;-1,2
-5,77E-03;-4,8;-1,24
-5,76E-03;-4,6;-1,24
-5,76E-03;-4,6;-1,28
-5,76E-03;-5;-1,32
-5,75E-03;-4,8;-1,16
-5,75E-03;-4,8;-1,2
-5,74E-03;-5;-1,28
-5,74E-03;-4,8;-1,24
-5,74E-03;-5;-1,2
-5,73E-03;-4,6;-1,24
-5,73E-03;-4,6;-1,24
-5,72E-03;-4,8;-1,24
-5,72E-03;-5,2;-1,28
-5,72E-03;-4,8;-1,28
-5,71E-03;-4,6;-1,24
-5,71E-03;-4,6;-1,28
-5,70E-03;-4,8;-1,28
-5,70E-03;-5;-1,32
-5,70E-03;-4,8;-1,32
-5,69E-03;-5,2;-1,4
-5,69E-03;-4,8;-1,28
-5,68E-03;-4,8;-1,28
-5,68E-03;-4,6;-1,28
-5,68E-03;-5;-1,24
-5,67E-03;-5;-1,28
-5,67E-03;-4,8;-1,28
-5,66E-03;-4,6;-1,36
-5,66E-03;-4,8;-1,28
-5,66E-03;-5;-1,28
-5,65E-03;-5;-1,32
-5,65E-03;-5;-1,28
-5,64E-03;-4,8;-1,28
-5,64E-03;-4,6;-1,36
-5,64E-03;-5;-1,28
-5,63E-03;-5;-1,4
-5,63E-03;-4,6;-1,36
-5,62E-03;-5;-1,4
-5,62E-03;-4,6;-1,44
-5,62E-03;-5;-1,28
-5,61E-03;-4,8;-1,32
-5,61E-03;-5;-1,36
-5,60E-03;-4,8;-1,36
-5,60E-03;-4,8;-1,36
-5,60E-03;-5;-1,4
-5,59E-03;-5,2;-1,28
-5,59E-03;-4,8;-1,28
-5,58E-03;-4,6;-1,32
-5,58E-03;-4,6;-1,28
-5,58E-03;-5,2;-1,32
-5,57E-03;-5;-1,36
-5,57E-03;-4,8;-1,36
-5,56E-03;-4,6;-1,44
-5,56E-03;-5;-1,44
-5,56E-03;-4,8;-1,36
-5,55E-03;-5;-1,36
-5,55E-03;-4,8;-1,4
-5,54E-03;-4,8;-1,36
-5,54E-03;-4,8;-1,32
-5,54E-03;-5;-1,36
-5,53E-03;-5;-1,4
-5,53E-03;-4,8;-1,44
-5,52E-03;-5,2;-1,4
-5,52E-03;-5;-1,44
-5,52E-03;-4,8;-1,4
-5,51E-03;-4,8;-1,44
-5,51E-03;-4,6;-1,4
-5,50E-03;-5;-1,36
-5,50E-03;-5;-1,52
-5,50E-03;-4,8;-1,36
-5,49E-03;-4,6;-1,44
-5,49E-03;-4,8;-1,4
-5,48E-03;-5,2;-1,4
-5,48E-03;-5;-1,44
-5,48E-03;-5;-1,4
-5,47E-03;-5;-1,44
-5,47E-03;-5,2;-1,44
-5,46E-03;-4,6;-1,52
-5,46E-03;-5;-1,4
-5,46E-03;-4,8;-1,4
-5,45E-03;-4,8;-1,44
-5,45E-03;-5;-1,4
-5,44E-03;-5;-1,44
-5,44E-03;-4,8;-1,44
-5,44E-03;-5;-1,4
-5,43E-03;-4,8;-1,44
-5,43E-03;-4,8;-1,44
-5,42E-03;-4,8;-1,4
-5,42E-03;-4,8;-1,36
-5,42E-03;-4,6;-1,4
-5,41E-03;-5;-1,52
-5,41E-03;-4,8;-1,4
-5,40E-03;-5;-1,4
-5,40E-03;-5;-1,48
-5,40E-03;-4,6;-1,44
-5,39E-03;-4,8;-1,4
-5,39E-03;-5;-1,44
-5,38E-03;-5;-1,48
-5,38E-03;-4,8;-1,44
-5,38E-03;-5;-1,44
-5,37E-03;-4,8;-1,4
-5,37E-03;-5;-1,52
-5,36E-03;-5;-1,44
-5,36E-03;-5;-1,44
-5,36E-03;-5;-1,44
-5,35E-03;-4,8;-1,44
-5,35E-03;-5;-1,44
-5,34E-03;-5;-1,44
-5,34E-03;-4,6;-1,48
-5,34E-03;-4,8;-1,48
-5,33E-03;-5;-1,48
-5,33E-03;-5;-1,52
-5,32E-03;-4,6;-1,48
-5,32E-03;-5;-1,48
-5,32E-03;-5;-1,44
-5,31E-03;-5;-1,4
-5,31E-03;-5;-1,48
-5,30E-03;-4,8;-1,52
-5,30E-03;-5;-1,52
-5,30E-03;-5;-1,48
-5,29E-03;-4,8;-1,52
-5,29E-03;-4,4;-1,48
-5,28E-03;-5;-1,56
-5,28E-03;-5,2;-1,52
-5,28E-03;-4,8;-1,48
-5,27E-03;-5;-1,44
-5,27E-03;-4,8;-1,4
-5,26E-03;-5;-1,48
-5,26E-03;-4,8;-1,48
-5,26E-03;-4,6;-1,52
-5,25E-03;-5;-1,44
-5,25E-03;-4,8;-1,44
-5,24E-03;-4,6;-1,52
-5,24E-03;-5,2;-1,44
-5,24E-03;-4,8;-1,48
-5,23E-03;-4,8;-1,44
-5,23E-03;-4,8;-1,52
-5,22E-03;-5;-1,4
-5,22E-03;-4,6;-1,44
-5,22E-03;-5;-1,48
-5,21E-03;-5,2;-1,52
-5,21E-03;-5;-1,48
-5,20E-03;-5,2;-1,44
-5,20E-03;-5;-1,56
-5,20E-03;-4,8;-1,48
-5,19E-03;-4,8;-1,52
-5,19E-03;-4,8;-1,4
-5,18E-03;-4,8;-1,44
-5,18E-03;-5,2;-1,48
-5,18E-03;-4,8;-1,56
-5,17E-03;-5;-1,48
-5,17E-03;-4,6;-1,48
-5,16E-03;-4,8;-1,44
-5,16E-03;-4,8;-1,52
-5,16E-03;-5;-1,48
-5,15E-03;-5;-1,44
-5,15E-03;-5;-1,48
-5,14E-03;-5,2;-1,48
-5,14E-03;-5,2;-1,48
-5,14E-03;-5;-1,6
-5,13E-03;-5;-1,48
-5,13E-03;-5;-1,48
-5,12E-03;-5;-1,48
-5,12E-03;-4,8;-1,52
-5,12E-03;-4,8;-1,48
-5,11E-03;-4,8;-1,44
-5,11E-03;-5;-1,52
-5,10E-03;-5;-1,48
-5,10E-03;-5,4;-1,44
-5,10E-03;-5,2;-1,48
-5,09E-03;-5;-1,52
-5,09E-03;-4,8;-1,52
-5,08E-03;-5;-1,52
-5,08E-03;-4,6;-1,44
-5,08E-03;-5;-1,52
-5,07E-03;-5,2;-1,48
-5,07E-03;-4,6;-1,44
-5,06E-03;-4,6;-1,44
-5,06E-03;-4,6;-1,48
-5,06E-03;-5;-1,52
-5,05E-03;-5;-1,44
-5,05E-03;-4,8;-1,48
-5,04E-03;-5;-1,44
-5,04E-03;-5,2;-1,36
-5,04E-03;-4,6;-1,48
-5,03E-03;-5,2;-1,52
-5,03E-03;-4,8;-1,48
-5,02E-03;-5;-1,48
-5,02E-03;-5;-1,4
-5,02E-03;-5,2;-1,48
-5,01E-03;-4,8;-1,48
-5,01E-03;-5;-1,48
-5,00E-03;-4,8;-1,4
-5,00E-03;-5,2;-1,44
-5,00E-03;-4,6;-1,4
-4,99E-03;-4,8;-1,36
-4,99E-03;-4,8;-1,4
-4,98E-03;-5,4;-1,44
-4,98E-03;-4,8;-1,4
-4,98E-03;-4,8;-1,4
-4,97E-03;-4,8;-1,44
-4,97E-03;-5,2;-1,48
-4,96E-03;-4,8;-1,48
-4,96E-03;-5,2;-1,44
-4,96E-03;-4,6;-1,36
-4,95E-03;-4,8;-1,36
-4,95E-03;-5;-1,4
-4,94E-03;-4,8;-1,4
-4,94E-03;-5;-1,36
-4,94E-03;-4,6;-1,36
-4,93E-03;-5,4;-1,4
-4,93E-03;-5;-1,36
-4,92E-03;-5;-1,36
-4,92E-03;-5,2;-1,4
-4,92E-03;-4,6;-1,36
-4,91E-03;-5;-1,36
-4,91E-03;-5;-1,28
-4,90E-03;-4,8;-1,4
-4,90E-03;-5,2;-1,32
-4,90E-03;-4,8;-1,44
-4,89E-03;-5;-1,4
-4,89E-03;-4,8;-1,4
-4,88E-03;-4,8;-1,44
-4,88E-03;-4,8;-1,36
-4,88E-03;-4,8;-1,28
-4,87E-03;-4,8;-1,32
-4,87E-03;-5;-1,36
-4,86E-03;-4,8;-1,36
-4,86E-03;-5;-1,32
-4,86E-03;-4,8;-1,28
-4,85E-03;-4,6;-1,28
-4,85E-03;-5;-1,36
-4,84E-03;-5;-1,28
-4,84E-03;-4,8;-1,32
-4,84E-03;-4,8;-1,36
-4,83E-03;-5;-1,36
-4,83E-03;-5;-1,28
-4,82E-03;-4,8;-1,32
-4,82E-03;-4,6;-1,36
-4,82E-03;-4,8;-1,28
-4,81E-03;-4,8;-1,36
-4,81E-03;-5;-1,32
-4,80E-03;-5;-1,28
-4,80E-03;-4,8;-1,28
-4,80E-03;-4,6;-1,36
-4,79E-03;-5;-1,28
-4,79E-03;-5;-1,32
-4,78E-03;-5,2;-1,32
-4,78E-03;-4,8;-1,32
-4,78E-03;-5;-1,32
-4,77E-03;-4,8;-1,24
-4,77E-03;-5;-1,24
-4,76E-03;-5;-1,32
-4,76E-03;-4,8;-1,24
-4,76E-03;-4,6;-1,28
-4,75E-03;-5,2;-1,2
-4,75E-03;-5;-1,28
-4,74E-03;-4,8;-1,28
-4,74E-03;-4,8;-1,16
-4,74E-03;-4,8;-1,24
-4,73E-03;-4,8;-1,24
-4,73E-03;-5,2;-1,28
-4,72E-03;-4,8;-1,2
-4,72E-03;-4,8;-1,24
-4,72E-03;-5;-1,24
-4,71E-03;-5;-1,2
-4,71E-03;-4,8;-1,32
-4,70E-03;-5;-1,28
-4,70E-03;-5,2;-1,32
-4,70E-03;-4,8;-1,2
-4,69E-03;-5;-1,24
-4,69E-03;-5;-1,2
-4,68E-03;-5;-1,24
-4,68E-03;-4,8;-1,12
-4,68E-03;-5;-1,12
-4,67E-03;-4,8;-1,16
-4,67E-03;-4,8;-1,2
-4,66E-03;-4,4;-1,12
-4,66E-03;-4,6;-1,08
-4,66E-03;-4,8;-1,2
-4,65E-03;-5;-1,2
-4,65E-03;-4,6;-1,16
-4,64E-03;-5;-1,16
-4,64E-03;-4,4;-1,2
-4,64E-03;-5;-1,24
-4,63E-03;-4,8;-1,16
-4,63E-03;-5,2;-1,2
-4,62E-03;-4,8;-1,16
-4,62E-03;-4,6;-1,12
-4,62E-03;-5;-1,24
-4,61E-03;-4,8;-1,2
-4,61E-03;-4,6;-1,12
-4,60E-03;-5,4;-1,16
-4,60E-03;-5;-1,12
-4,60E-03;-4,8;-1,12
-4,59E-03;-5;-1,12
-4,59E-03;-5;-1,08
-4,58E-03;-5;-1,12
-4,58E-03;-4,6;-1,16
-4,58E-03;-5,2;-1,16
-4,57E-03;-4,8;-1,12
-4,57E-03;-5;-1,08
-4,56E-03;-4,8;-1,08
-4,56E-03;-4,6;-1,04
-4,56E-03;-4,6;-1,08
-4,55E-03;-5;-1,04
-4,55E-03;-4,8;-1,04
-4,54E-03;-5,2;-1
-4,54E-03;-5;-1,08
-4,54E-03;-5;-1
-4,53E-03;-5,2;-1,08
-4,53E-03;-5,2;-1,08
-4,52E-03;-4,8;-1,08
-4,52E-03;-4,8;-1
-4,52E-03;-4,8;-1
-4,51E-03;-4,8;-1,04
-4,51E-03;-5;-1,04
-4,50E-03;-5;-1,12
-4,50E-03;-4,6;-1,04
-4,50E-03;-4,8;-1,04
-4,49E-03;-4,8;-1,04
-4,49E-03;-4,8;-1
-4,48E-03;-4,8;-0,96
-4,48E-03;-4,8;-0,92
-4,48E-03;-4,8;-1
-4,47E-03;-5;-1
-4,47E-03;-4,8;-1
-4,46E-03;-4,6;-1,04
-4,46E-03;-4,8;-1
-4,46E-03;-4,6;-1
-4,45E-03;-5;-1
-4,45E-03;-4,8;-1
-4,44E-03;-4,8;-0,96
-4,44E-03;-5;-1
-4,44E-03;-4,8;-1
-4,43E-03;-5;-1
-4,43E-03;-4,6;-0,96
-4,42E-03;-4,6;-1,04
-4,42E-03;-5,2;-0,88
-4,42E-03;-4,6;-1
-4,41E-03;-4,8;-0,96
-4,41E-03;-4,8;-0,92
-4,40E-03;-5;-0,92
-4,40E-03;-4,6;-0,92
-4,40E-03;-5;-0,88
-4,39E-03;-5;-0,88
-4,39E-03;-4,6;-0,96
-4,38E-03;-5;-0,96
-4,38E-03;-4,8;-0,8
-4,38E-03;-4,8;-0,84
-4,37E-03;-4,8;-0,92
-4,37E-03;-4,8;-0,88
-4,36E-03;-5,2;-0,92
-4,36E-03;-4,8;-0,92
-4,36E-03;-4,8;-0,92
-4,35E-03;-4,6;-0,88
-4,35E-03;-4,8;-0,8
-4,34E-03;-4,8;-0,88
-4,34E-03;-5,2;-0,92
-4,34E-03;-4,8;-0,84
-4,33E-03;-4,6;-0,84
-4,33E-03;-5;-0,84
-4,32E-03;-5,2;-0,92
-4,32E-03;-4,6;-0,84
-4,32E-03;-4,8;-0,8
-4,31E-03;-4,8;-0,88
-4,31E-03;-5;-0,8
-4,30E-03;-5;-0,8
-4,30E-03;-4,8;-0,84
-4,30E-03;-5,2;-0,84
-4,29E-03;-4,6;-0,8
-4,29E-03;-4,8;-0,8
-4,28E-03;-4,8;-0,84
-4,28E-03;-5;-0,8
-4,28E-03;-4,6;-0,88
-4,27E-03;-4,8;-0,8
-4,27E-03;-4,6;-0,72
-4,26E-03;-4,4;-0,76
-4,26E-03;-4,8;-0,72
-4,26E-03;-4,8;-0,8
-4,25E-03;-4,8;-0,76
-4,25E-03;-4,6;-0,76
-4,24E-03;-4,8;-0,8
-4,24E-03;-5;-0,76
-4,24E-03;-5;-0,68
-4,23E-03;-4,6;-0,68
-4,23E-03;-4,6;-0,84
-4,22E-03;-4,6;-0,72
-4,22E-03;-5,2;-0,8
-4,22E-03;-4,6;-0,76
-4,21E-03;-5;-0,8
-4,21E-03;-4,6;-0,84
-4,20E-03;-5,2;-0,76
-4,20E-03;-5;-0,68
-4,20E-03;-4,6;-0,64
-4,19E-03;-5,2;-0,72
-4,19E-03;-5;-0,68
-4,18E-03;-4,8;-0,68
-4,18E-03;-4,6;-0,68
-4,18E-03;-4,8;-0,72
-4,17E-03;-4,8;-0,72
-4,17E-03;-5;-0,6
-4,16E-03;-4,6;-0,64
-4,16E-03;-5;-0,68
-4,16E-03;-4,6;-0,68
-4,15E-03;-4,8;-0,68
-4,15E-03;-4,6;-0,68
-4,14E-03;-5;-0,6
-4,14E-03;-4,8;-0,6
-4,14E-03;-4,6;-0,68
-4,13E-03;-4,8;-0,68
-4,13E-03;-4,6;-0,64
-4,12E-03;-5;-0,6
-4,12E-03;-4,8;-0,6
-4,12E-03;-4,6;-0,6
-4,11E-03;-4,8;-0,56
-4,11E-03;-4,8;-0,6
-4,10E-03;-4,8;-0,6
-4,10E-03;-5;-0,6
-4,10E-03;-5;-0,56
-4,09E-03;-4,8;-0,64
-4,09E-03;-4,6;-0,52
-4,08E-03;-4,6;-0,56
-4,08E-03;-4,8;-0,52
-4,08E-03;-5;-0,64
-4,07E-03;-5;-0,6
-4,07E-03;-5;-0,56
-4,06E-03;-4,6;-0,56
-4,06E-03;-4,8;-0,56
-4,06E-03;-4,8;-0,56
-4,05E-03;-5;-0,52
-4,05E-03;-4,8;-0,56
-4,04E-03;-5;-0,64
-4,04E-03;-4,6;-0,52
-4,04E-03;-5;-0,56
-4,03E-03;-4,8;-0,56
-4,03E-03;-4,6;-0,52
-4,02E-03;-4,6;-0,48
-4,02E-03;-4,6;-0,48
-4,02E-03;-4,6;-0,56
-4,01E-03;-5;-0,48
-4,01E-03;-4,8;-0,44
-4,00E-03;-4,8;-0,44
-4,00E-03;-4,8;-0,52
-4,00E-03;-4,6;-0,44
-3,99E-03;-5,2;-0,52
-3,99E-03;-4,6;-0,48
-3,98E-03;-4,8;-0,48
-3,98E-03;-4,8;-0,48
-3,98E-03;-4,8;-0,44
-3,97E-03;-4,6;-0,44
-3,97E-03;-4,6;-0,48
-3,96E-03;-4,6;-0,48
-3,96E-03;-4,8;-0,44
-3,96E-03;-5;-0,44
-3,95E-03;-5;-0,4
-3,95E-03;-4,8;-0,48
-3,94E-03;-4,8;-0,36
-3,94E-03;-4,8;-0,52
-3,94E-03;-4,8;-0,48
-3,93E-03;-4,6;-0,48
-3,93E-03;-4,6;-0,48
-3,92E-03;-4,6;-0,48
-3,92E-03;-4,8;-0,36
-3,92E-03;-5;-0,44
-3,91E-03;-4,6;-0,36
-3,91E-03;-4,8;-0,44
-3,90E-03;-4,6;-0,36
-3,90E-03;-5,2;-0,44
-3,90E-03;-4,6;-0,4
-3,89E-03;-4,8;-0,4
-3,89E-03;-4,6;-0,32
-3,88E-03;-5;-0,36
-3,88E-03;-4,8;-0,32
-3,88E-03;-4,6;-0,32
-3,87E-03;-5;-0,36
-3,87E-03;-4,4;-0,32
-3,86E-03;-4,8;-0,32
-3,86E-03;-5;-0,36
-3,86E-03;-4,8;-0,4
-3,85E-03;-4,8;-0,36
-3,85E-03;-5;-0,4
-3,84E-03;-4,6;-0,36
-3,84E-03;-4,8;-0,28
-3,84E-03;-4,8;-0,4
-3,83E-03;-4,8;-0,32
-3,83E-03;-4,8;-0,4
-3,82E-03;-4,8;-0,36
-3,82E-03;-5;-0,36
-3,82E-03;-5;-0,32
-3,81E-03;-4,8;-0,36
-3,81E-03;-4,6;-0,28
